last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Miller,R.,Bradley,,Brad,Brad Miller,5/19/1953,M,rep,NC,13,,Democrat,http://www.house.gov/bradmiller,1127 Longworth HOB; Washington DC 20515-3313,202-225-3032,"http://bradmiller.house.gov/?sectionid=17&sectiontree=9,17",,,,,,M001154,1735,N00025093,,H2NC13029,,400280,10205,,,20341,Brad Miller (politician)
Myrick,Sue,W.,,,Sue Wilkins Myrick,8/1/1941,F,rep,NC,9,,Republican,http://www.house.gov/myrick,230 Cannon HOB; Washington DC 20515-3309,202-225-1976,http://myrick.house.gov/zipauth.shtml,,,,,,M001134,849,N00002327,,H4NC09106,1172,400288,21789,,,29549,Sue Myrick
Olver,John,W.,,,John W. Olver,9/3/1936,M,rep,MA,1,,Democrat,http://www.house.gov/olver,1111 Longworth HOB; Washington DC 20515-2101,202-225-5335,http://www.house.gov/olver/contactme.html,,,,,,O000085,879,N00000143,,H2MA01020,18777,400301,26894,,,29123,John Olver
Paul,Ronald,E.,,Ron,Ron Paul,8/20/1935,M,rep,TX,14,,Republican,http://www.house.gov/paul,203 Cannon HOB; Washington DC 20515-4314,202-225-2831,http://www.house.gov/paul/contact.shtml,,,,,,P000583,900,N00005906,,H6TX22101,45747,400311,296,,,14290,Ron Paul
Pence,Mike,,,,Mike Pence,6/7/1959,M,rep,IN,6,,Republican,http://mikepence.house.gov,100 Cannon HOB; Washington DC 20515-1406,202-225-3021,https://forms.house.gov/pence/IMA/contact_form.htm,,,,,,P000587,1649,N00003765,,H8IN02060,,400315,34024,,,20117,Mike Pence
Platts,Todd,R.,,,Todd Russell Platts,3/5/1962,M,rep,PA,19,,Republican,http://www.house.gov/platts,2455 Rayburn HOB; Washington DC 20515-3819,202-225-5836,http://www.house.gov/platts/email.shtml,,,,,,P000585,1667,N00009719,,H0PA19053,87190,400321,9211,,,20135,Todd Russell Platts
Quayle,Ben,,,,Benjamin Quayle,11/3/1976,M,rep,AZ,3,,Republican,http://quayle.house.gov/,1419 Longworth HOB; Washington DC 20515-0303,202-225-3361,,,,,,,Q000024,1993,N00031723,,H0AZ03362,,412398,123506,,,21104,Ben Quayle
Rehberg,Dennis,,,Denny,Denny Rehberg,10/5/1955,M,rep,MT,0,,Republican,http://www.house.gov/rehberg,2448 Rayburn HOB; Washington DC 20515-2601,202-225-3211,http://www.house.gov/rehberg/issue.shtml,,,,,,R000571,1657,N00004645,,H0MT00033,,400335,404,,,20125,Denny Rehberg
Reyes,Silvestre,,,,Silvestre Reyes,11/10/1944,M,rep,TX,16,,Democrat,http://wwwc.house.gov/reyes,2210 Rayburn HOB; Washington DC 20515-4316,202-225-4831,http://wwwc.house.gov/reyes/voice_your_opinion.asp,,,,,,R000170,1516,N00006067,,H6TX00115,45744,400337,292,,,29764,Silvestre Reyes
Richardson,Laura,,,,Laura Richardson,4/14/1962,F,rep,CA,37,,Democrat,http://richardson.house.gov/,1330 Longworth HOB; Washington DC 20515-0537,202-225-7924,http://richardson.house.gov/IMA/issue_subscribe.htm,,,,,,R000581,1883,N00029112,,H8CA37137,1025575,412253,69508,,,20752,Laura Richardson
Rivera,David,,,,David Rivera,9/16/1965,M,rep,FL,25,,Republican,http://rivera.house.gov/,417 Cannon HOB; Washington DC 20515-0925,202-225-2778,,,,,,,R000590,2007,N00031887,,H0FL25038,,412415,31234,,,21121,David Rivera
Ross,Mike,,,,Mike Ross,8/2/1961,M,rep,AR,4,,Democrat,http://www.house.gov/ross,2436 Rayburn HOB; Washington DC 20515-0404,202-225-3772,"http://ross.house.gov/?sectionid=77&sectiontree=76,77",,,,,,R000573,1632,N00009571,,H0AR04038,86491,400345,24571,,,20102,Mike Ross (politician)
Rothman,Steven,R.,,,Steven R. Rothman,10/14/1952,M,rep,NJ,9,,Democrat,http://rothman.house.gov,2303 Rayburn HOB; Washington DC 20515-3009,202-225-5061,https://forms.house.gov/rothman/webforms/issue_subscribe.htm,,,,,,R000462,1520,N00008619,,H6NJ09165,45112,400346,481,,,29742,Steve Rothman
Schilling,Robert,T.,,Bobby,Robert T. Schilling,1/23/1964,M,rep,IL,17,,Republican,http://schilling.house.gov/,507 Cannon HOB; Washington DC 20515-1317,202-225-5905,,,,,,,S001182,2016,N00030668,,H0IL17059,,412423,116570,,,21130,Bobby Schilling
Schmidt,Jean,,,,Jean Schmidt,11/29/1951,F,rep,OH,2,,Republican,http://www.house.gov/schmidt,2464 Rayburn HOB; Washington DC 20515-3502,202-225-3164,http://www.house.gov/schmidt/contact.shtml,,,,,,S001164,1815,N00027526,,H6OH02086,1017087,412010,45475,,,20540,Jean Schmidt
Shuler,Heath,,,,Heath Shuler,12/31/1971,M,rep,NC,11,,Democrat,http://shuler.house.gov,229 Cannon HOB; Washington DC 20515-3311,202-225-6401,http://shuler.house.gov/zipauth.htm,,,,,,S001171,1859,N00027655,,H6NC11172,1022886,412225,57781,,,20737,Heath Shuler
Stark,Fortney,H.,,Pete,Fortney Pete Stark,11/11/1931,M,rep,CA,13,,Democrat,http://www.house.gov/stark,239 Cannon HOB; Washington DC 20515-0513,202-225-5065,http://www.house.gov/stark/contact/index.htm,,,,,,S000810,1101,N00007397,,H6CA09023,6747,400387,26736,,,14053,Pete Stark
Stearns,Clifford,B.,,Cliff,Cliff Stearns,4/16/1941,M,rep,FL,6,,Republican,http://www.house.gov/stearns,2306 Rayburn HOB; Washington DC 20515-0906,202-225-5744,http://www.house.gov/writerep,,,,,,S000822,1103,N00002782,,H8FL06056,6095,400388,26803,,,15627,Cliff Stearns
Sullivan,John,A.,,,John Sullivan,1/1/1965,M,rep,OK,1,,Republican,http://www.house.gov/sullivan,434 Cannon HOB; Washington DC 20515-3601,202-225-2211,http://sullivan.house.gov/zipauth.html,,,,,,S001155,1689,N00013847,,H2OK01093,92716,400392,24559,,,20131,John Sullivan (Oklahoma)
Sutton,Betty,,,,Betty Sutton,7/31/1963,F,rep,OH,13,,Democrat,http://sutton.house.gov,1519 Longworth HOB; Washington DC 20515-3513,202-225-3401,http://sutton.house.gov/about/emailform.cfm,,,,,,S001174,1870,N00027901,,H6OH13133,,412228,8394,,,20740,Betty Sutton
Towns,Edolphus,,,Ed,Edolphus Towns,7/21/1934,M,rep,NY,10,,Democrat,http://www.house.gov/towns,2232 Rayburn HOB; Washington DC 20515-3210,202-225-5936,http://www.house.gov/towns/contact_form_zipcheck.shtml,,,,,,T000326,1165,N00001082,,H2NY11017,6807,400409,26973,,,15072,Edolphus Towns
Walsh,Joe,,,,Joe Walsh,12/27/1961,M,rep,IL,8,,Republican,http://walsh.house.gov/,432 Cannon HOB; Washington DC 20515-1308,202-225-3711,https://walsh.house.gov/contact-me,,,,,,W000811,2012,N00004723,,H0IL08090,,412424,116545,,,21126,Joe Walsh (Illinois politician)
West,Allen,,,,Allen B. West,2/7/1961,M,rep,FL,22,,Republican,http://west.house.gov/,1708 Longworth HOB; Washington DC 20515-0922,202-225-3026,,,,,,,W000807,2005,N00029131,,H8FL22038,,412413,124348,,,21119,Allen West (politician)
Woolsey,Lynn,C.,,,Lynn C. Woolsey,11/3/1937,F,rep,CA,6,,Democrat,http://woolsey.house.gov,2263 Rayburn HOB; Washington DC 20515-0506,202-225-5161,http://woolsey.house.gov/contactemailform.asp,,,,,,W000738,1242,N00007458,,H2CA01045,26132,400436,26733,,,29309,Lynn Woolsey
Hochul,Kathleen,C.,,,Kathleen C. Hochul,8/27/1958,F,rep,NY,26,,Democrat,http://hochul.house.gov/,1711 Longworth HOB; Washington DC 20515-3226,202-225-5265,,,,,,,H001062,2088,N00033055,,H2NY00036,,412497,129238,Kathy Hochul,,21194,Kathy Hochul
Turner,Robert,L.,,,Robert L. Turner,5/2/1941,M,rep,NY,9,,Republican,http://bobturner.house.gov/,2104 Rayburn HOB; Washington DC 20515-3209,202-225-6616,https://bobturner.house.gov/contact-me,,,,,,T000471,2091,N00032601,,H0NY09072,,412499,127071,,,21197,Bob Turner (American politician)
Curson,David,Alan,,,David Alan Curson,11/4/1948,M,rep,MI,11,,Democrat,http://curson.house.gov,2243 Rayburn HOB; Washington DC 20515-2211,202-225-8171,,,,,,,C001089,2095,N00034982,,H2MI11190,,412504,143373,,,31100,David Curson
DeMint,Jim,W.,,,Jim DeMint,9/2/1951,M,sen,SC,,3,Republican,http://demint.senate.gov,167 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6121,http://www.demint.senate.gov/public/index.cfm?p=ContactInformation,,,,,,D000595,1605,N00002472,S302,S4SC00083,57895,400105,25026,,,29936,Jim DeMint
Emerson,Jo Ann,H.,,,Jo Ann Emerson,9/16/1950,F,rep,MO,8,,Republican,http://emerson.house.gov,2230 Rayburn HOB; Washington DC 20515-2508,202-225-4404,http://www.house.gov/emerson/contact/,,,,,,E000172,1481,N00005090,,H6MO08084,46627,400121,903,,,29736,Jo Ann Emerson
Kerry,John,Forbes,,,John F. Kerry,12/11/1943,M,sen,MA,,2,Democrat,http://www.kerry.senate.gov,218 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2742,http://www.kerry.senate.gov/contact/,,,,,,K000148,1379,N00000245,S173,S4MA00069,1485,300060,53306,,,14920,John Kerry
Lautenberg,Frank,R.,,,Frank R. Lautenberg,1/23/1924,M,sen,NJ,,2,Democrat,http://www.lautenberg.senate.gov,141 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3224,http://www.lautenberg.senate.gov/contact/routing.cfm,,,,,,L000123,1381,N00000659,S166,S2NJ00080,2515,300064,53324,,,14914,Frank Lautenberg
Cowan,William,,,Mo,William M. Cowan,4/4/1969,M,sen,MA,,2,Democrat,http://www.cowan.senate.gov,218 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2742,http://www.cowan.senate.gov/contact,,,,,,C001099,2189,N99999896,S367,,69395,412586,144307,Mo Cowan,,,Mo Cowan
Bonner,Jo,,,,Jo Bonner,11/19/1959,M,rep,AL,1,,Republican,http://bonner.house.gov,2236 Rayburn HOB; Washington DC 20515-0101,202-225-4931,https://forms.house.gov/bonner/webforms/issue_subscribe.html,http://bonner.house.gov/index.php?format=feed&amp;type=rss,,,,,B001244,1703,N00025330,,H2AL01077,1003546,400038,27522,Jo Bonner,,20300,Jo Bonner
Alexander,Rodney,M.,,,Rodney Alexander,12/5/1946,M,rep,LA,5,,Republican,http://alexander.house.gov,316 Cannon HOB; Washington DC 20515-1805,202-225-8490,https://alexander.house.gov/email-me,http://alexander.house.gov/rss/press-releases-statements.xml,,,,,A000361,1727,N00025464,,H2LA05084,1004256,400006,4545,Rodney Alexander,,90327,Rodney Alexander
Young,C.,W. Bill,,,C. W. Bill Young,12/16/1930,M,rep,FL,13,,Republican,http://www.house.gov/young,2407 Rayburn HOB; Washington DC 20515-0910,202-225-5961,http://www.house.gov/writerep,http://young.house.gov/rss.xml,,,,,Y000031,1255,N00001817,,H6FL06035,5259,400439,26802,C.W. Bill Young,,13047,Bill Young
Watt,Melvin,L.,,Mel,Melvin L. Watt,8/26/1945,M,rep,NC,12,,Democrat,http://watt.house.gov,2304 Rayburn HOB; Washington DC 20515-3312,202-225-1510,http://www.house.gov/formwatt/IMA/issue_subscribe.htm,http://watt.house.gov/index.php?format=feed&amp;type=rss,,,,,W000207,1207,N00002328,,H2NC12021,25889,400424,26997,Melvin L. Watt,,29383,Mel Watt
Radel,Trey,,,,Trey Radel,4/20/1976,M,rep,FL,19,,Republican,http://radel.house.gov,1123 Longworth HOB; Washington DC 20515-0919,202-225-2536,http://radel.house.gov/contact,http://radel.house.gov/news/rss.aspx,,,,,R000596,2118,N00034017,,H2FL14194,79974,412528,137658,Trey Radel,,21320,Trey Radel
Baucus,Max,S.,,,Max Baucus,12/11/1941,M,sen,MT,,2,Democrat,http://www.baucus.senate.gov,511 Hart Senate Office Building Washington DC 20510,202-224-2651,http://www.baucus.senate.gov/contact/emailForm.cfm?subj=issue,http://baucus.senate.gov/rss/?p=news,,,,,B000243,66,N00004643,S127,S8MT00010,1727,300005,53315,Max Baucus,,14203,Max Baucus
Andrews,Robert,E.,,Rob,Robert E. Andrews,8/4/1957,M,rep,NJ,1,,Democrat,http://andrews.house.gov,2265 Rayburn HOB; Washington DC 20515-3001,202-225-6501,http://andrews.house.gov/contact-me/email-me,http://andrews.house.gov/rss.xml,,,,,A000210,21,N00000826,,"H0NJ01066,S8NJ00392",19670,400008,26949,,,29132,Rob Andrews
Cantor,Eric,I.,,,Eric Cantor,6/6/1963,M,rep,VA,7,,Republican,http://cantor.house.gov,303 Cannon HOB; Washington DC 20515-4607,202-225-2815,http://form-cantor.house.gov/index.php,http://cantor.house.gov/rss.xml,,,,,C001046,1674,N00013131,,H0VA07042,87402,400060,5121,Eric Cantor,,20144,Eric Cantor
Begich,Mark,,,,Mark Begich,3/30/1962,M,sen,AK,,2,Democrat,http://www.begich.senate.gov,111 Russell Senate Office Building Washington DC 20510,202-224-3004,http://www.begich.senate.gov/public/index.cfm?p=EmailSenator,http://www.begich.senate.gov/public/?a=rss.feed,,,,,B001265,1898,N00029901,S319,S8AK00090,1030732,412326,79426,Mark Begich,,40900,Mark Begich
Chambliss,Saxby,,,,Saxby Chambliss,11/10/1943,M,sen,GA,,2,Republican,http://www.chambliss.senate.gov,416 Russell Senate Office Building Washington DC 20510,202-224-3521,http://www.chambliss.senate.gov/public/index.cfm?p=Email,http://www.chambliss.senate.gov/public/index.cfm/rss/feed,,,,,C000286,188,N00002685,S290,"S2GA00118,H2GA08038",36571,300021,22029,Saxby Chambliss,,29512,Saxby Chambliss
Hagan,Kay,,,,Kay R. Hagan,5/26/1953,F,sen,NC,,2,Democrat,http://www.hagan.senate.gov,521 Dirksen Senate Office Building Washington DC 20510,202-224-6342,http://www.hagan.senate.gov/contact/,http://www.hagan.senate.gov/rss,,,,,H001049,1902,N00029617,S320,S8NC00239,1028015,412324,21082,Kay Hagan,,40907,Kay Hagan
Harkin,Thomas,,,Tom,Tom Harkin,11/19/1939,M,sen,IA,,2,Democrat,http://www.harkin.senate.gov,731 Hart Senate Office Building Washington DC 20510,202-224-3254,http://www.harkin.senate.gov/contact.cfm,http://www.harkin.senate.gov/rss/rss.cfm,,,,,H000206,501,N00004207,S172,"S4IA00020,P20000741",2005,300051,53294,Tom Harkin,,14230,Tom Harkin
Johnson,Tim,P.,,,Tim Johnson,12/28/1946,M,sen,SD,,2,Democrat,http://www.johnson.senate.gov,136 Hart Senate Office Building Washington DC 20510,202-224-5842,http://www.johnson.senate.gov/public/index.cfm?p=ContactForm,http://www.johnson.senate.gov/public/?a=rss.feed,,,,,J000177,604,N00010084,S257,"S6SD00051,H6SD00044",2545,300058,27067,"Tim Johnson, South Dakota",,15425,Tim Johnson (South Dakota politician)
Landrieu,Mary,L.,,,Mary L. Landrieu,11/23/1955,F,sen,LA,,2,Democrat,http://www.landrieu.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-5824,http://www.landrieu.senate.gov/?p=contact,http://www.landrieu.senate.gov/rss/,,,,,L000550,1546,N00005395,S258,"S6LA00227,P00003483",22357,300063,661,Mary Landrieu,,49702,Mary Landrieu
Levin,Carl,,,,Carl Levin,6/28/1934,M,sen,MI,,2,Democrat,http://www.levin.senate.gov,269 Russell Senate Office Building Washington DC 20510,202-224-6221,https://www.levin.senate.gov/contact/email/,http://www.levin.senate.gov/rss/feeds/?type=all,,,,,L000261,1384,N00001691,S131,S8MI00158,2592,300066,53307,Carl Levin,,14709,Carl Levin
Pryor,Mark,,,,Mark L. Pryor,1/10/1963,M,sen,AR,,2,Democrat,http://www.pryor.senate.gov,255 Dirksen Senate Office Building Washington DC 20510,202-224-2353,http://www.pryor.senate.gov/contact/form,http://www.pryor.senate.gov/public/index.cfm/rss/feed,,,,,P000590,1701,N00013823,S295,S0AR00028,1002201,300080,35,Mark Pryor,,40301,Mark Pryor
Rockefeller,John,D.,IV,Jay,"John D. Rockefeller, IV",6/18/1937,M,sen,WV,,2,Democrat,http://www.rockefeller.senate.gov,531 Hart Senate Office Building Washington DC 20510,202-224-6472,http://www.rockefeller.senate.gov/public/index.cfm/email-jay,http://www.rockefeller.senate.gov/public/index.cfm/rss/feed,,,,,R000361,1424,N00001685,S176,S4WV00027,1238,300084,53360,Jay Rockefeller,,14922,Jay Rockefeller
Udall,Mark,E.,,,Mark Udall,7/18/1950,M,sen,CO,,2,Democrat,http://www.markudall.senate.gov,730 Hart Senate Office Building Washington DC 20510,202-224-5941,http://www.markudall.senate.gov/?p=contact_us,http://markudall.senate.gov/rss/?p=blog,,,,,U000038,1595,N00008051,S325,"H8CO02087,S8CO00172",7634,400412,12329,Mark Udall,,29906,Mark Udall
Bachmann,Michele,Marie,,,Michele Bachmann,4/6/1956,F,rep,MN,6,,Republican,http://bachmann.house.gov,2417 Rayburn HOB; Washington DC 20515-2306,202-225-2331,https://bachmann.house.gov/contact/email-michele,http://bachmann.house.gov/rss.xml,,,,,B001256,1858,N00027493,,"H6MN06074,P20002978",1021492,412216,54675,Michele Bachmann,,20728,Michele Bachmann
Bachus,Spencer,Thomas,III,,Spencer Bachus,12/28/1947,M,rep,AL,6,,Republican,http://bachus.house.gov,2246 Rayburn HOB; Washington DC 20515-0106,202-225-4921,https://bachus.house.gov/email-me,http://bachus.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,,,,,B000013,38,N00008091,,H2AL06035,26397,400010,26715,Spencer Bachus,,29301,Spencer Bachus
Barrow,John,,,,John Barrow,10/31/1955,M,rep,GA,12,,Democrat,http://barrow.house.gov,2202 Rayburn HOB; Washington DC 20515-1012,202-225-2823,http://barrowforms.house.gov/contact/,http://barrow.house.gov/rss.xml,,,,,B001252,1780,N00026080,,H4GA12010,1012025,400628,31780,John Barrow,,20507,John Barrow (U.S. politician)
Bishop,Timothy,H.,,,Timothy H. Bishop,6/1/1950,M,rep,NY,1,,Democrat,http://timbishop.house.gov,306 Cannon HOB; Washington DC 20515-3201,202-225-3826,https://timbishop.house.gov/email-me,http://timbishop.house.gov/rss/latest-news.xml,,,,,B001242,1740,N00025413,,H2NY01067,1003587,400031,44518,,,20338,Tim Bishop
Braley,Bruce,L.,,,Bruce L. Braley,10/30/1957,M,rep,IA,1,,Democrat,http://braley.house.gov,2263 Rayburn HOB; Washington DC 20515-1501,202-225-2911,http://braley.house.gov/contact,http://braley.house.gov/rss.xml,,,,,B001259,1845,N00027464,,"H6IA01098,S4IA00087",1020421,412208,57382,Bruce Braley,,20719,Bruce Braley
Broun,Paul,C.,Jr.,,Paul C. Broun,5/14/1946,M,rep,GA,10,,Republican,http://broun.house.gov,2437 Rayburn HOB; Washington DC 20515-1010,202-225-4101,https://broun.house.gov/forms/writeyourrep/,http://broun.house.gov/news/rss.aspx,,,,,B001262,1882,N00028986,,"H8GA10049,S6GA00101,H0GA03017",1025092,412252,70001,Paul C. Broun,,20753,Paul Broun
Camp,Dave,Lee,,,Dave Camp,7/9/1953,M,rep,MI,4,,Republican,http://camp.house.gov,341 Cannon HOB; Washington DC 20515-2204,202-225-3561,http://camp.house.gov/contact/,http://camp.house.gov/news/rss.aspx,,,,,C000071,166,N00008086,,H0MI10071,23039,400058,26911,Dave Camp,,29124,Dave Camp
Campbell,John,Bayard Taylor,III,,John Campbell,7/19/1955,M,rep,CA,45,,Republican,http://www.campbell.house.gov,2331 Rayburn HOB; Washington DC 20515-0545,202-225-5611,https://campbell.house.gov/email-me,http://www.campbell.house.gov/rss/press1.xml,,,,,C001064,1816,N00027565,,H6CA48039,1019004,412011,29368,,,20539,John B. T. Campbell III
Christensen,Donna,M.,,,Donna M. Christensen,9/19/1945,F,rep,VI,0,,Democrat,http://donnachristensen.house.gov,1510 Longworth HOB; Washington DC 20515-5501,202-225-1790,https://donnachristensen.house.gov/contact-me/email-me,http://donnachristensen.house.gov/rss.xml,,,,,C000380,1474,N00000133,,H4VI00054,48879,400073,1032,Donna Christensen,,,Donna Christian-Christensen
Coburn,Thomas,A.,,,Tom Coburn,3/14/1948,M,sen,OK,,3,Republican,http://www.coburn.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-5754,http://www.coburn.senate.gov/public/?p=ContactForm#form_904650a1-34fd-4705-aec9-87815cbf9cb4,,,,,,C000560,212,N00005601,S301,"S4OK00174,H4OK02048",36751,400576,22085,Tom Coburn,,29555,Tom Coburn
Dingell,John,D.,,,John D. Dingell,7/8/1926,M,rep,MI,12,,Democrat,http://dingell.house.gov,2328 Rayburn HOB; Washington DC 20515-2212,202-225-4071,https://dingell.house.gov/contact-me/email-me,http://dingell.house.gov/rss.xml,,,,,D000355,299,N00001783,,H6MI16034,470,400110,26917,John D. Dingell,,2605,John Dingell
Faleomavaega,Eni,F. H.,,,Eni F. H. Faleomavaega,8/15/1943,M,rep,AS,0,,Democrat,http://faleomavaega.house.gov,2422 Rayburn HOB; Washington DC 20515-5201,202-225-8577,https://faleomavaega.house.gov/contact/email-me,,,,,,F000010,367,N00007632,,H0AS00018,6713,400128,774,,,,Eni Faleomavaega
Gerlach,Jim,,,,Jim Gerlach,2/25/1955,M,rep,PA,6,,Republican,http://gerlach.house.gov,2442 Rayburn HOB; Washington DC 20515-3806,202-225-4315,https://gerlach.house.gov/contact/contactform.htm,http://gerlach.house.gov/news/rss.aspx,,,,,G000549,1743,N00025025,,H2PA06114,1003611,400147,5226,Jim Gerlach,,20345,Jim Gerlach
Gingrey,Phil,,,,Phil Gingrey,7/10/1942,M,rep,GA,11,,Republican,http://gingrey.house.gov,442 Cannon HOB; Washington DC 20515-1011,202-225-2931,http://www.house.gov/formgingrey/IMA/issue.htm,http://gingrey.house.gov/news/rss.aspx,,,,,G000550,1720,N00024760,,"H2GA11149,S2GA00100",1003565,400151,17644,,,20319,Phil Gingrey
Griffin,Tim,,,,Tim Griffin,8/21/1968,M,rep,AR,2,,Republican,http://griffin.house.gov,1232 Longworth HOB; Washington DC 20515-0402,202-225-2506,https://timgriffinforms.house.gov/forms/writeyourrep/,http://griffin.house.gov/rss.xml,,,,,G000567,1990,N00031297,,H0AR02107,1024660,412401,119213,Tim Griffin,,21107,Tim Griffin
Hall,Ralph,M.,,,Ralph M. Hall,5/3/1923,M,rep,TX,4,,Republican,http://ralphhall.house.gov,2405 Rayburn HOB; Washington DC 20515-4304,202-225-6673,https://ralphhallforms.house.gov/email-congressman-hall,http://ralphhall.house.gov/common/rss/?rss=26,,,,,H000067,484,N00005645,,H0TX04037,7354,400165,27080,Ralph Hall,,14828,Ralph Hall
Hastings,Doc,,,,Doc Hastings,2/7/1941,M,rep,WA,4,,Republican,http://hastings.house.gov,1203 Longworth HOB; Washington DC 20515-4704,202-225-5816,https://hastings.house.gov/contact/contactform.htm,http://hastings.house.gov/news/rss.aspx,,,,,H000329,512,N00009157,,H2WA04041,31324,400171,22318,,,29580,Doc Hastings
Holt,Rush,D.,,,Rush Holt,10/15/1948,M,rep,NJ,12,,Democrat,http://holt.house.gov,1214 Longworth HOB; Washington DC 20515-3012,202-225-5801,https://holt.house.gov/email-me,http://holt.house.gov/index.php?format=feed&amp;type=rss,,,,,H001032,1580,N00000860,,H6NJ12144,57967,400184,22574,,,29923,Rush Holt Jr.
Kingston,Jack,,,,Jack Kingston,4/24/1955,M,rep,GA,1,,Republican,http://kingston.house.gov,2372 Rayburn HOB; Washington DC 20515-1001,202-225-5831,https://kingston.house.gov/contactform/,http://kingston.house.gov/news/rss.aspx,,,,,K000220,636,N00002656,,H2GA01157,26480,400221,26816,Jack Kingston,,29338,Jack Kingston
Latham,Tom,P.,,,Tom Latham,7/14/1948,M,rep,IA,3,,Republican,http://latham.house.gov,2217 Rayburn HOB; Washington DC 20515-1503,202-225-5476,https://latham.house.gov/contact/contactform.htm,http://www.house.gov/news/rss.aspx,,,,,L000111,666,N00004227,,H4IA05102,36609,400234,22175,Tom Latham,,29522,Tom Latham (politician)
Matheson,Jim,,,,Jim Matheson,3/21/1960,M,rep,UT,4,,Democrat,http://matheson.house.gov,2211 Rayburn HOB; Washington DC 20515-4404,202-225-3011,https://mathesonforms.house.gov/contact-form,,,,,,M001142,1671,N00009753,,H0UT02096,89172,400255,50722,Jim Matheson,,20140,Jim Matheson
McCarthy,Carolyn,,,,Carolyn McCarthy,1/5/1944,F,rep,NY,4,,Democrat,http://carolynmccarthy.house.gov,2346 Rayburn HOB; Washington DC 20515-3204,202-225-5516,https://carolynmccarthy.house.gov/contact,http://www.house.gov/common/rss/?rss=155,,,,,M000309,1503,N00001148,,H6NY04112,45040,400257,693,,,29744,Carolyn McCarthy
McIntyre,Mike,,,,Mike McIntyre,8/6/1956,M,rep,NC,7,,Democrat,http://mcintyre.house.gov,2428 Rayburn HOB; Washington DC 20515-3307,202-225-2731,https://mcintyreforms.house.gov/forms/writeyourrep/,http://mcintyre.house.gov/index.php?format=feed&amp;type=rss,,,,,M000485,1505,N00002356,,H8NC07044,45960,400266,153,Mike McIntyre,,29746,Mike McIntyre
McKeon,Howard,P.,,Buck,"Howard P. ""Buck"" McKeon",9/9/1938,M,rep,CA,25,,Republican,http://mckeon.house.gov,2310 Rayburn HOB; Washington DC 20515-0525,202-225-1956,https://mckeon.house.gov/forms/writeyourrep/default.aspx,http://mckeon.house.gov/news/rss.aspx,,,,,M000508,778,N00006882,,H2CA25036,26483,400267,26755,,,29315,Buck McKeon
Michaud,Michael,H.,,,Michael H. Michaud,1/18/1955,M,rep,ME,2,,Democrat,http://michaud.house.gov,1724 Longworth HOB; Washington DC 20515-1902,202-225-6306,http://michaud.house.gov/email,http://michaud.house.gov/rss.xml,,,,,M001149,1730,N00024770,,H2ME02097,1003591,400274,6582,Mike Michaud,,20328,Mike Michaud
Miller,Gary,G.,,,Gary G. Miller,10/16/1948,M,rep,CA,31,,Republican,http://garymiller.house.gov,2467 Rayburn HOB; Washington DC 20515-0531,202-225-3201,http://garymiller.house.gov/contact/,http://garymiller.house.gov/news/rss.aspx,,,,,M001139,1584,N00006954,,H8CA41063,57888,400277,8346,,,29905,Gary Miller
Miller,George,,,,George Miller,5/17/1945,M,rep,CA,11,,Democrat,http://georgemiller.house.gov,2205 Rayburn HOB; Washington DC 20515-0511,202-225-2095,https://georgemiller.house.gov/contact-me/email-me,http://georgemiller.house.gov/rss.xml,,,,,M000725,808,N00007390,,H6CA07043,622,400278,26734,George Miller,,14256,George Miller (California politician)
Moran,James,P.,Jr.,Jim,James P. Moran,5/16/1945,M,rep,VA,8,,Democrat,http://moran.house.gov,2252 Rayburn HOB; Washington DC 20515-4608,202-225-4376,https://moran.house.gov/contact-me,http://moran.house.gov/rss.xml,,,,,M000933,832,N00002083,,H0VA08040,4269,400283,27118,Jim Moran,,29149,Jim Moran
Owens,William,L.,,,William L. Owens,1/20/1949,M,rep,NY,21,,Democrat,http://owens.house.gov,405 Cannon HOB; Washington DC 20515-3221,202-225-4611,http://owens.house.gov/contact/,http://owens.house.gov/news/rss.aspx,,,,,O000169,1974,N00031011,,H0NY23081,9265845,412383,116354,,,20957,Bill Owens (New York politician)
Pastor,Ed,,,,Ed Pastor,6/28/1943,M,rep,AZ,7,,Democrat,http://www.pastor.house.gov,2465 Rayburn HOB; Washington DC 20515-0307,202-225-4065,https://pastor.house.gov/email-me,http://www.house.gov/index.php?format=feed&amp;type=rss,,,,,P000099,893,N00006397,,H2AZ02055,20628,400310,26719,Ed Pastor,,29101,Ed Pastor
